source,file,run,size,activity,ns
rv,human_male.json,8,603912,writing,959388956
rv,demons.json,8,194,reading,514948
rv,demons.json,8,194,loading,52392
rv,demons.json,8,194,saving,19033
rv,demons.json,8,194,writing,454690
gh,ffs_issues.json,8,38158,reading,53520337
gh,ffs_issues.json,8,38158,loading,62406
gh,ffs_issues.json,8,38158,saving,270394
gh,ffs_issues.json,8,38158,writing,33196026
ncdc,ncdc_ewr_station.json,8,191,reading,667620
ncdc,ncdc_ewr_station.json,8,191,loading,42408
ncdc,ncdc_ewr_station.json,8,191,saving,13456
ncdc,ncdc_ewr_station.json,8,191,writing,567648
json.org,json_eg2.json,8,242,reading,1241715
json.org,json_eg2.json,8,242,loading,29898
json.org,json_eg2.json,8,242,saving,23129
json.org,json_eg2.json,8,242,writing,646987
fda,registrationlisting.json,8,3228,reading,5013937
fda,registrationlisting.json,8,3228,loading,32640
fda,registrationlisting.json,8,3228,saving,43047
fda,registrationlisting.json,8,3228,writing,3780455
fda,tobacco.json,8,1144,reading,2548392
fda,tobacco.json,8,1144,loading,31988
fda,tobacco.json,8,1144,saving,19062
fda,tobacco.json,8,1144,writing,911694
rv,animal.json,9,7051,reading,10448745
rv,animal.json,9,7051,loading,67659
rv,animal.json,9,7051,saving,77426
rv,animal.json,9,7051,writing,10722010
fda,registrationlisting.json,9,3228,reading,4366559
fda,registrationlisting.json,9,3228,loading,34577
fda,registrationlisting.json,9,3228,saving,43536
fda,registrationlisting.json,9,3228,writing,3518392
fda,event.json,9,1819,reading,2652861
fda,event.json,9,1819,loading,30603
fda,event.json,9,1819,saving,32304
fda,event.json,9,1819,writing,1978176
penguin,grisham.json,9,22488,reading,33735961
penguin,grisham.json,9,22488,loading,32497
penguin,grisham.json,9,22488,saving,480994
penguin,grisham.json,9,22488,writing,45341405
gh,gh_events.json,9,54778,reading,74367528
gh,gh_events.json,9,54778,loading,73258
gh,gh_events.json,9,54778,saving,456026
gh,gh_events.json,9,54778,writing,46469925
gh,gh_apache2.json,9,12591,reading,17930457
gh,gh_apache2.json,9,12591,loading,34470
gh,gh_apache2.json,9,12591,saving,39183
gh,gh_apache2.json,9,12591,writing,3772735
fda,tobacco100.json,9,63634,reading,87274134
fda,tobacco100.json,9,63634,loading,47923
fda,tobacco100.json,9,63634,saving,322654
fda,tobacco100.json,9,63634,writing,42328558
penguin,dekeijzer.json,9,446,reading,852411
penguin,dekeijzer.json,9,446,loading,41628
penguin,dekeijzer.json,9,446,saving,22995
penguin,dekeijzer.json,9,446,writing,853435
ncdc,ncdc_datacategories.json,9,1075,reading,1918810
ncdc,ncdc_datacategories.json,9,1075,loading,33319
ncdc,ncdc_datacategories.json,9,1075,saving,40665
ncdc,ncdc_datacategories.json,9,1075,writing,2627638
synthetic,list2.json,9,25,reading,302231
synthetic,list2.json,9,25,loading,70566
synthetic,list2.json,9,25,saving,18574
synthetic,list2.json,9,25,writing,265959
ncdc,ncdc_datasets.json,9,1625,reading,3087983
ncdc,ncdc_datasets.json,9,1625,loading,30514
ncdc,ncdc_datasets.json,9,1625,saving,39063
ncdc,ncdc_datasets.json,9,1625,writing,3534162
gh,gh_emoji.json,9,173641,reading,233628195
gh,gh_emoji.json,9,173641,loading,1067468
gh,gh_emoji.json,9,173641,saving,1732712
gh,gh_emoji.json,9,173641,writing,82627973
gh,gh_licenses.json,9,2507,reading,4469529
gh,gh_licenses.json,9,2507,loading,62764
gh,gh_licenses.json,9,2507,saving,37034
gh,gh_licenses.json,9,2507,writing,3006975
synthetic,obj_rename.json,9,69,reading,984561
synthetic,obj_rename.json,9,69,loading,34957
synthetic,obj_rename.json,9,69,saving,16116
synthetic,obj_rename.json,9,69,writing,341493
ncdc,ncdc_07030.json,9,111,reading,391895
ncdc,ncdc_07030.json,9,111,loading,31538
ncdc,ncdc_07030.json,9,111,saving,16856
ncdc,ncdc_07030.json,9,111,writing,421621
ncdc,ncdc_datatypes.json,9,4013,reading,6601453
ncdc,ncdc_datatypes.json,9,4013,loading,42421
ncdc,ncdc_datatypes.json,9,4013,saving,49683
ncdc,ncdc_datatypes.json,9,4013,writing,7036015
penn,historic-20181028.json,9,1468638,reading,1978169199
penn,historic-20181028.json,9,1468638,loading,1065266
penn,historic-20181028.json,9,1468638,saving,10263015
penn,historic-20181028.json,9,1468638,writing,1779131350
gh,mgree_repos.json,9,159905,reading,212675223
gh,mgree_repos.json,9,159905,loading,86583
gh,mgree_repos.json,9,159905,saving,930385
gh,mgree_repos.json,9,159905,writing,117180541
ncdc,ncdc_07030_stations.json,9,1476,reading,2170014
ncdc,ncdc_07030_stations.json,9,1476,loading,30341
ncdc,ncdc_07030_stations.json,9,1476,saving,25526
ncdc,ncdc_07030_stations.json,9,1476,writing,2819353
ncdc,ncdc_locations.json,9,2808,reading,3915482
ncdc,ncdc_locations.json,9,2808,loading,32179
ncdc,ncdc_locations.json,9,2808,saving,97115
ncdc,ncdc_locations.json,9,2808,writing,6616557
gh,gh_gpl3.json,9,36979,reading,51740061
gh,gh_gpl3.json,9,36979,loading,40020
gh,gh_gpl3.json,9,36979,saving,63577
gh,gh_gpl3.json,9,36979,writing,8653540
ncdc,ncdc_zips.json,9,2851,reading,4200482
ncdc,ncdc_zips.json,9,2851,loading,33676
ncdc,ncdc_zips.json,9,2851,saving,60534
ncdc,ncdc_zips.json,9,2851,writing,5999456
rv,human_male.json,9,603912,reading,791480199
rv,human_male.json,9,603912,loading,1246500
rv,human_male.json,9,603912,saving,5163554
rv,human_male.json,9,603912,writing,950000242
gh,gh_mgree_events.json,9,168832,reading,229723234
gh,gh_mgree_events.json,9,168832,loading,69642
gh,gh_mgree_events.json,9,168832,saving,887686
gh,gh_mgree_events.json,9,168832,writing,130107997
gh,ffs_issues.json,9,38158,reading,51996688
gh,ffs_issues.json,9,38158,loading,62799
gh,ffs_issues.json,9,38158,saving,216132
gh,ffs_issues.json,9,38158,writing,32662149
penguin,rust.json,9,161726,reading,214744232
penguin,rust.json,9,161726,loading,32840
penguin,rust.json,9,161726,saving,420556
penguin,rust.json,9,161726,writing,38223898
penguin,linux.json,9,64401,reading,90123817
penguin,linux.json,9,64401,loading,33828
penguin,linux.json,9,64401,saving,353609
penguin,linux.json,9,64401,writing,124835516
fda,recall100.json,9,2117776,reading,2727665681
fda,recall100.json,9,2117776,loading,33410
fda,recall100.json,9,2117776,saving,8574746
fda,recall100.json,9,2117776,writing,2151159699
gh,kmt.json,9,4979,reading,7842735
gh,kmt.json,9,4979,loading,84119
gh,kmt.json,9,4979,saving,84783
gh,kmt.json,9,4979,writing,4694324
fda,tobacco10.json,9,6567,reading,10439608
fda,tobacco10.json,9,6567,loading,32932
fda,tobacco10.json,9,6567,saving,46070
fda,tobacco10.json,9,6567,writing,5151973
gov.uk,bank-holidays.json,9,15124,reading,22413672
gov.uk,bank-holidays.json,9,15124,loading,45667
gov.uk,bank-holidays.json,9,15124,saving,227037
gov.uk,bank-holidays.json,9,15124,writing,33418688
fda,tobacco_products.json,9,2345,reading,3349678
fda,tobacco_products.json,9,2345,loading,30268
fda,tobacco_products.json,9,2345,saving,34471
fda,tobacco_products.json,9,2345,writing,2246699
fda,registrationlisting100.json,9,214459,reading,285805447
fda,registrationlisting100.json,9,214459,loading,33341
fda,registrationlisting100.json,9,214459,saving,1613559
fda,registrationlisting100.json,9,214459,writing,305400729
ncdc,ncdc_ewr_station.json,9,191,reading,1164911
ncdc,ncdc_ewr_station.json,9,191,loading,40800
ncdc,ncdc_ewr_station.json,9,191,saving,17355
ncdc,ncdc_ewr_station.json,9,191,writing,518599
fda,recall10.json,9,212061,reading,284292474
fda,recall10.json,9,212061,loading,34385
fda,recall10.json,9,212061,saving,1066220
fda,recall10.json,9,212061,writing,194136024
fda,recall.json,9,22475,reading,31492290
fda,recall.json,9,22475,loading,35337
fda,recall.json,9,22475,saving,139973
fda,recall.json,9,22475,writing,20028805
json.org,json_eg4.json,9,3468,reading,4861335
json.org,json_eg4.json,9,3468,loading,29981
json.org,json_eg4.json,9,3468,saving,39834
json.org,json_eg4.json,9,3468,writing,3351746
json.org,json_eg2.json,9,242,reading,575232
json.org,json_eg2.json,9,242,loading,30263
json.org,json_eg2.json,9,242,saving,26128
json.org,json_eg2.json,9,242,writing,710040
fda,recall50.json,9,1049501,reading,1393451801
fda,recall50.json,9,1049501,loading,32862
fda,recall50.json,9,1049501,saving,4903602
fda,recall50.json,9,1049501,writing,1281420498
doi,doi_smoosh.json,9,537,reading,1645974
doi,doi_smoosh.json,9,537,loading,33660
doi,doi_smoosh.json,9,537,saving,26250
doi,doi_smoosh.json,9,537,writing,1353185
json.org,json_eg3.json,9,602,reading,1840159
json.org,json_eg3.json,9,602,loading,32425
json.org,json_eg3.json,9,602,saving,18686
json.org,json_eg3.json,9,602,writing,1107225
ncdc,ncdc_locationcategories.json,9,543,reading,1708581
ncdc,ncdc_locationcategories.json,9,543,loading,30340
ncdc,ncdc_locationcategories.json,9,543,saving,41024
ncdc,ncdc_locationcategories.json,9,543,writing,1532219
fda,tobacco.json,9,1144,reading,2573681
fda,tobacco.json,9,1144,loading,36761
fda,tobacco.json,9,1144,saving,23676
fda,tobacco.json,9,1144,writing,948518
doi,doi_10.1000_1.json,9,369,reading,1590059
doi,doi_10.1000_1.json,9,369,loading,32737
doi,doi_10.1000_1.json,9,369,saving,22917
doi,doi_10.1000_1.json,9,369,writing,983295
rv,agni.json,9,89267,reading,121267936
rv,agni.json,9,89267,loading,224493
rv,agni.json,9,89267,saving,809591
rv,agni.json,9,89267,writing,126027568
fda,waterpipe.json,9,1955,reading,2762563
fda,waterpipe.json,9,1955,loading,30020
fda,waterpipe.json,9,1955,saving,32731
fda,waterpipe.json,9,1955,writing,1409048
json.org,json_eg5.json,9,873,reading,1983306
json.org,json_eg5.json,9,873,loading,29145
json.org,json_eg5.json,9,873,saving,35837
json.org,json_eg5.json,9,873,writing,2004671
gh,ffs.json,9,5089,reading,7128063
gh,ffs.json,9,5089,loading,82209
gh,ffs.json,9,5089,saving,72223
gh,ffs.json,9,5089,writing,4070471
json.org,json_eg1.json,9,583,reading,1007022
json.org,json_eg1.json,9,583,loading,29312
json.org,json_eg1.json,9,583,saving,35004
json.org,json_eg1.json,9,583,writing,812445
penguin,bsd.json,9,5415,reading,8321929
penguin,bsd.json,9,5415,loading,45295
penguin,bsd.json,9,5415,saving,54635
penguin,bsd.json,9,5415,writing,3929174
ncdc,ncdc_gsom_sample.json,9,2867,reading,5042062
ncdc,ncdc_gsom_sample.json,9,2867,loading,32515
ncdc,ncdc_gsom_sample.json,9,2867,saving,59657
ncdc,ncdc_gsom_sample.json,9,2867,writing,5949845
synthetic,object_null.json,9,95,reading,362810
synthetic,object_null.json,9,95,loading,30949
synthetic,object_null.json,9,95,saving,16705
synthetic,object_null.json,9,95,writing,341475
synthetic,object.json,9,77,reading,314105
synthetic,object.json,9,77,loading,29545
synthetic,object.json,9,77,saving,17476
synthetic,object.json,9,77,writing,336818
ncdc,ncdc_stations_big.json,9,200908,reading,266727468
ncdc,ncdc_stations_big.json,9,200908,loading,35422
ncdc,ncdc_stations_big.json,9,200908,saving,1929838
ncdc,ncdc_stations_big.json,9,200908,writing,469705824
gh,mgree.json,9,1331,reading,2790265
gh,mgree.json,9,1331,loading,46356
gh,mgree.json,9,1331,saving,58873
gh,mgree.json,9,1331,writing,1884670
rv,demons.json,9,194,reading,487943
rv,demons.json,9,194,loading,51892
rv,demons.json,9,194,saving,18071
rv,demons.json,9,194,writing,526743
fda,event100.json,9,2945177,reading,3810475059
fda,event100.json,9,2945177,loading,35843
fda,event100.json,9,2945177,saving,9781938
fda,event100.json,9,2945177,writing,2004206659
ncdc,ncdc_locationcategories.json,10,543,reading,755056
ncdc,ncdc_locationcategories.json,10,543,loading,31273
ncdc,ncdc_locationcategories.json,10,543,saving,34297
ncdc,ncdc_locationcategories.json,10,543,writing,1431768
synthetic,obj_rename.json,10,69,reading,128620
synthetic,obj_rename.json,10,69,loading,30006
synthetic,obj_rename.json,10,69,saving,22977
synthetic,obj_rename.json,10,69,writing,319077
penguin,linux.json,10,64401,reading,84853874
penguin,linux.json,10,64401,loading,32111
penguin,linux.json,10,64401,saving,448200
penguin,linux.json,10,64401,writing,35595025
synthetic,object_null.json,10,95,reading,170672
synthetic,object_null.json,10,95,loading,30716
synthetic,object_null.json,10,95,saving,15151
synthetic,object_null.json,10,95,writing,415381
fda,waterpipe.json,10,1955,reading,2699234
fda,waterpipe.json,10,1955,loading,30494
fda,waterpipe.json,10,1955,saving,27189
fda,waterpipe.json,10,1955,writing,1448212
ncdc,ncdc_zips.json,10,2851,reading,4040368
ncdc,ncdc_zips.json,10,2851,loading,31048
ncdc,ncdc_zips.json,10,2851,saving,49335
ncdc,ncdc_zips.json,10,2851,writing,5820533
gh,gh_licenses.json,10,2507,reading,3972425
gh,gh_licenses.json,10,2507,loading,57900
gh,gh_licenses.json,10,2507,saving,38817
gh,gh_licenses.json,10,2507,writing,3935979
gh,gh_events.json,10,54778,reading,75232154
gh,gh_events.json,10,54778,loading,75776
gh,gh_events.json,10,54778,saving,416291
gh,gh_events.json,10,54778,writing,47281924
json.org,json_eg4.json,10,3468,reading,5740341
json.org,json_eg4.json,10,3468,loading,59758
json.org,json_eg4.json,10,3468,saving,44214
json.org,json_eg4.json,10,3468,writing,3504716
gh,gh_apache2.json,10,12591,reading,18593983
gh,gh_apache2.json,10,12591,loading,45211
gh,gh_apache2.json,10,12591,saving,35112
gh,gh_apache2.json,10,12591,writing,3374800
gh,gh_gpl3.json,10,36979,reading,50083154
gh,gh_gpl3.json,10,36979,loading,38448
gh,gh_gpl3.json,10,36979,saving,50685
gh,gh_gpl3.json,10,36979,writing,8592311
fda,tobacco100.json,10,63634,reading,88734170
fda,tobacco100.json,10,63634,loading,33030
fda,tobacco100.json,10,63634,saving,362962
fda,tobacco100.json,10,63634,writing,42608884
penguin,rust.json,10,161726,reading,209975565
penguin,rust.json,10,161726,loading,32263
penguin,rust.json,10,161726,saving,440198
penguin,rust.json,10,161726,writing,37219877
fda,registrationlisting.json,10,3228,reading,4462385
fda,registrationlisting.json,10,3228,loading,31689
fda,registrationlisting.json,10,3228,saving,50330
fda,registrationlisting.json,10,3228,writing,3673631
ncdc,ncdc_datacategories.json,10,1075,reading,2616884
ncdc,ncdc_datacategories.json,10,1075,loading,36128
ncdc,ncdc_datacategories.json,10,1075,saving,46475
ncdc,ncdc_datacategories.json,10,1075,writing,2995837
gh,mgree_repos.json,10,159905,reading,213163017
gh,mgree_repos.json,10,159905,loading,70845
gh,mgree_repos.json,10,159905,saving,849901
gh,mgree_repos.json,10,159905,writing,112845953
penguin,grisham.json,10,22488,reading,32927959
penguin,grisham.json,10,22488,loading,30571
penguin,grisham.json,10,22488,saving,526001
penguin,grisham.json,10,22488,writing,45220929
fda,tobacco_products.json,10,2345,reading,3518487
fda,tobacco_products.json,10,2345,loading,32960
fda,tobacco_products.json,10,2345,saving,38618
fda,tobacco_products.json,10,2345,writing,2266405
fda,recall10.json,10,212061,reading,275154417
fda,recall10.json,10,212061,loading,31923
fda,recall10.json,10,212061,saving,1144170
fda,recall10.json,10,212061,writing,332238066
ncdc,ncdc_datasets.json,10,1625,reading,3166938
ncdc,ncdc_datasets.json,10,1625,loading,30553
ncdc,ncdc_datasets.json,10,1625,saving,31159
ncdc,ncdc_datasets.json,10,1625,writing,3270469
gh,kmt.json,10,4979,reading,6625867
gh,kmt.json,10,4979,loading,83700
gh,kmt.json,10,4979,saving,95547
gh,kmt.json,10,4979,writing,4710524
ncdc,ncdc_locations.json,10,2808,reading,3914941
ncdc,ncdc_locations.json,10,2808,loading,29561
ncdc,ncdc_locations.json,10,2808,saving,58200
ncdc,ncdc_locations.json,10,2808,writing,6390082
gov.uk,bank-holidays.json,10,15124,reading,20933918
gov.uk,bank-holidays.json,10,15124,loading,39213
gov.uk,bank-holidays.json,10,15124,saving,267440
gov.uk,bank-holidays.json,10,15124,writing,34865983
ncdc,ncdc_gsom_sample.json,10,2867,reading,4016491
ncdc,ncdc_gsom_sample.json,10,2867,loading,30508
ncdc,ncdc_gsom_sample.json,10,2867,saving,53089
ncdc,ncdc_gsom_sample.json,10,2867,writing,5943280
ncdc,ncdc_07030_stations.json,10,1476,reading,2034623
ncdc,ncdc_07030_stations.json,10,1476,loading,31683
ncdc,ncdc_07030_stations.json,10,1476,saving,34930
ncdc,ncdc_07030_stations.json,10,1476,writing,3534105
doi,doi_10.1000_1.json,10,369,reading,513229
doi,doi_10.1000_1.json,10,369,loading,29775
doi,doi_10.1000_1.json,10,369,saving,24830
doi,doi_10.1000_1.json,10,369,writing,973945
fda,recall100.json,10,2117776,reading,2756342063
fda,recall100.json,10,2117776,loading,34429
fda,recall100.json,10,2117776,saving,9781522
fda,recall100.json,10,2117776,writing,2329054947
rv,human_male.json,10,603912,reading,793754471
rv,human_male.json,10,603912,loading,1218738
rv,human_male.json,10,603912,saving,4898136
rv,human_male.json,10,603912,writing,929755878
fda,tobacco10.json,10,6567,reading,9120069
fda,tobacco10.json,10,6567,loading,32534
fda,tobacco10.json,10,6567,saving,45754
fda,tobacco10.json,10,6567,writing,5183069
json.org,json_eg1.json,10,583,reading,778456
json.org,json_eg1.json,10,583,loading,28979
json.org,json_eg1.json,10,583,saving,24552
json.org,json_eg1.json,10,583,writing,928573
ncdc,ncdc_07030.json,10,111,reading,199114
ncdc,ncdc_07030.json,10,111,loading,31831
ncdc,ncdc_07030.json,10,111,saving,11419
ncdc,ncdc_07030.json,10,111,writing,398356
json.org,json_eg3.json,10,602,reading,809139
json.org,json_eg3.json,10,602,loading,29025
json.org,json_eg3.json,10,602,saving,15257
json.org,json_eg3.json,10,602,writing,1224046
gh,ffs_issues.json,10,38158,reading,52291355
gh,ffs_issues.json,10,38158,loading,61486
gh,ffs_issues.json,10,38158,saving,260796
gh,ffs_issues.json,10,38158,writing,32747939
fda,event.json,10,1819,reading,3328497
fda,event.json,10,1819,loading,36082
fda,event.json,10,1819,saving,29351
fda,event.json,10,1819,writing,1998941
penguin,bsd.json,10,5415,reading,7345609
penguin,bsd.json,10,5415,loading,33962
penguin,bsd.json,10,5415,saving,67933
penguin,bsd.json,10,5415,writing,4350690
penguin,dekeijzer.json,10,446,reading,1555343
penguin,dekeijzer.json,10,446,loading,41330
penguin,dekeijzer.json,10,446,saving,14156
penguin,dekeijzer.json,10,446,writing,899644
rv,animal.json,10,7051,reading,10795692
rv,animal.json,10,7051,loading,78774
rv,animal.json,10,7051,saving,80724
rv,animal.json,10,7051,writing,10039245
fda,registrationlisting100.json,10,214459,reading,284502061
fda,registrationlisting100.json,10,214459,loading,32897
fda,registrationlisting100.json,10,214459,saving,1837988
fda,registrationlisting100.json,10,214459,writing,217368008
json.org,json_eg5.json,10,873,reading,1172680
json.org,json_eg5.json,10,873,loading,30307
json.org,json_eg5.json,10,873,saving,32367
json.org,json_eg5.json,10,873,writing,1726286
synthetic,list2.json,10,25,reading,935546
synthetic,list2.json,10,25,loading,60244
synthetic,list2.json,10,25,saving,17124
synthetic,list2.json,10,25,writing,275858
fda,tobacco.json,10,1144,reading,1676169
fda,tobacco.json,10,1144,loading,34166
fda,tobacco.json,10,1144,saving,27255
fda,tobacco.json,10,1144,writing,1019729
fda,event100.json,10,2945177,reading,3790844968
fda,event100.json,10,2945177,loading,32646
fda,event100.json,10,2945177,saving,10411700
fda,event100.json,10,2945177,writing,2079408641
ncdc,ncdc_datatypes.json,10,4013,reading,5500597
ncdc,ncdc_datatypes.json,10,4013,loading,32413
ncdc,ncdc_datatypes.json,10,4013,saving,55756
ncdc,ncdc_datatypes.json,10,4013,writing,6257304
doi,doi_smoosh.json,10,537,reading,721471
doi,doi_smoosh.json,10,537,loading,29903
doi,doi_smoosh.json,10,537,saving,26297
doi,doi_smoosh.json,10,537,writing,1229182
synthetic,object.json,10,77,reading,220558
synthetic,object.json,10,77,loading,41141
synthetic,object.json,10,77,saving,22979
synthetic,object.json,10,77,writing,325633
penn,historic-20181028.json,10,1468638,reading,1932356104
penn,historic-20181028.json,10,1468638,loading,1202406
penn,historic-20181028.json,10,1468638,saving,10360701
penn,historic-20181028.json,10,1468638,writing,1656927518
ncdc,ncdc_stations_big.json,10,200908,reading,265321249
ncdc,ncdc_stations_big.json,10,200908,loading,34800
ncdc,ncdc_stations_big.json,10,200908,saving,1606860
ncdc,ncdc_stations_big.json,10,200908,writing,457850938
gh,mgree.json,10,1331,reading,1775344
gh,mgree.json,10,1331,loading,46482
gh,mgree.json,10,1331,saving,42166
gh,mgree.json,10,1331,writing,1522696
fda,recall.json,10,22475,reading,30514066
fda,recall.json,10,22475,loading,32785
fda,recall.json,10,22475,saving,116436
fda,recall.json,10,22475,writing,21988287
gh,gh_emoji.json,10,173641,reading,228346063
gh,gh_emoji.json,10,173641,loading,1094771
gh,gh_emoji.json,10,173641,saving,1817515
gh,gh_emoji.json,10,173641,writing,81230512
gh,ffs.json,10,5089,reading,6906940
gh,ffs.json,10,5089,loading,110738
gh,ffs.json,10,5089,saving,75592
gh,ffs.json,10,5089,writing,4057045
rv,demons.json,10,194,reading,287273
rv,demons.json,10,194,loading,52011
rv,demons.json,10,194,saving,18774
rv,demons.json,10,194,writing,434397
json.org,json_eg2.json,10,242,reading,356868
json.org,json_eg2.json,10,242,loading,29499
json.org,json_eg2.json,10,242,saving,21911
json.org,json_eg2.json,10,242,writing,742803
rv,agni.json,10,89267,reading,120094379
rv,agni.json,10,89267,loading,201164
rv,agni.json,10,89267,saving,758332
rv,agni.json,10,89267,writing,124812387
gh,gh_mgree_events.json,10,168832,reading,225235264
gh,gh_mgree_events.json,10,168832,loading,73880
gh,gh_mgree_events.json,10,168832,saving,903001
gh,gh_mgree_events.json,10,168832,writing,210555948
ncdc,ncdc_ewr_station.json,10,191,reading,311360
ncdc,ncdc_ewr_station.json,10,191,loading,32870
ncdc,ncdc_ewr_station.json,10,191,saving,14044
ncdc,ncdc_ewr_station.json,10,191,writing,539660
fda,recall50.json,10,1049501,reading,1370353873
fda,recall50.json,10,1049501,loading,33139
fda,recall50.json,10,1049501,saving,5096542
fda,recall50.json,10,1049501,writing,1080310767
