source,file,run,size,activity,ns
gov.uk,bank-holidays.json,8,15124,loading,681016
gov.uk,bank-holidays.json,8,15124,saving,541818
gov.uk,bank-holidays.json,8,15124,writing,34367460
gh,gh_mgree_events.json,8,168832,reading,222228298
gh,gh_mgree_events.json,8,168832,loading,2450145
gh,gh_mgree_events.json,8,168832,saving,2219812
gh,gh_mgree_events.json,8,168832,writing,126380671
penguin,linux.json,8,64401,reading,89316688
penguin,linux.json,8,64401,loading,766655
penguin,linux.json,8,64401,saving,654186
penguin,linux.json,8,64401,writing,50816665
fda,tobacco_products.json,8,2345,reading,3938141
fda,tobacco_products.json,8,2345,loading,110266
fda,tobacco_products.json,8,2345,saving,69782
fda,tobacco_products.json,8,2345,writing,2329732
fda,waterpipe.json,8,1955,reading,3468073
fda,waterpipe.json,8,1955,loading,111315
fda,waterpipe.json,8,1955,saving,45742
fda,waterpipe.json,8,1955,writing,1597644
fda,event.json,8,1819,reading,3577193
fda,event.json,8,1819,loading,125287
fda,event.json,8,1819,saving,100066
fda,event.json,8,1819,writing,1928657
doi,doi_10.1000_1.json,8,369,reading,1473757
doi,doi_10.1000_1.json,8,369,loading,82273
doi,doi_10.1000_1.json,8,369,saving,44765
doi,doi_10.1000_1.json,8,369,writing,1138228
ncdc,ncdc_datasets.json,8,1625,reading,3146633
ncdc,ncdc_datasets.json,8,1625,loading,142633
ncdc,ncdc_datasets.json,8,1625,saving,72522
ncdc,ncdc_datasets.json,8,1625,writing,3632268
gh,mgree.json,9,1331,reading,1842936
gh,mgree.json,9,1331,loading,60844
gh,mgree.json,9,1331,saving,46575
gh,mgree.json,9,1331,writing,1485775
fda,tobacco100.json,9,63634,reading,86609099
fda,tobacco100.json,9,63634,loading,1281591
fda,tobacco100.json,9,63634,saving,684319
fda,tobacco100.json,9,63634,writing,44489938
ncdc,ncdc_datasets.json,9,1625,reading,2139798
ncdc,ncdc_datasets.json,9,1625,loading,134442
ncdc,ncdc_datasets.json,9,1625,saving,72887
ncdc,ncdc_datasets.json,9,1625,writing,3699120
gh,gh_mgree_events.json,9,168832,reading,225183425
gh,gh_mgree_events.json,9,168832,loading,2461725
gh,gh_mgree_events.json,9,168832,saving,2123591
gh,gh_mgree_events.json,9,168832,writing,126223516
ncdc,ncdc_gsom_sample.json,9,2867,reading,3917650
ncdc,ncdc_gsom_sample.json,9,2867,loading,179352
ncdc,ncdc_gsom_sample.json,9,2867,saving,98172
ncdc,ncdc_gsom_sample.json,9,2867,writing,5865951
gh,gh_gpl3.json,9,36979,reading,49036527
gh,gh_gpl3.json,9,36979,loading,83895
gh,gh_gpl3.json,9,36979,saving,70432
gh,gh_gpl3.json,9,36979,writing,9016786
fda,recall50.json,9,1049501,reading,1401664278
fda,recall50.json,9,1049501,loading,24235247
fda,recall50.json,9,1049501,saving,11030082
fda,recall50.json,9,1049501,writing,1020433727
synthetic,obj_rename.json,9,69,reading,998961
synthetic,obj_rename.json,9,69,loading,35343
synthetic,obj_rename.json,9,69,saving,12165
synthetic,obj_rename.json,9,69,writing,348739
rv,human_male.json,9,603912,reading,818633462
rv,human_male.json,9,603912,loading,14261731
rv,human_male.json,9,603912,saving,10182320
rv,human_male.json,9,603912,writing,889273170
penguin,rust.json,9,161726,reading,220903579
penguin,rust.json,9,161726,loading,811826
penguin,rust.json,9,161726,saving,792515
penguin,rust.json,9,161726,writing,36509679
json.org,json_eg1.json,9,583,reading,1764457
json.org,json_eg1.json,9,583,loading,76771
json.org,json_eg1.json,9,583,saving,35200
json.org,json_eg1.json,9,583,writing,888673
fda,event.json,9,1819,reading,2679585
fda,event.json,9,1819,loading,113900
fda,event.json,9,1819,saving,71326
fda,event.json,9,1819,writing,1948711
gh,mgree_repos.json,9,159905,reading,213947329
gh,mgree_repos.json,9,159905,loading,2216548
gh,mgree_repos.json,9,159905,saving,1845685
gh,mgree_repos.json,9,159905,writing,113518964
fda,tobacco.json,9,1144,reading,2451555
fda,tobacco.json,9,1144,loading,79700
fda,tobacco.json,9,1144,saving,43822
fda,tobacco.json,9,1144,writing,1089832
gh,gh_emoji.json,9,173641,reading,229543317
gh,gh_emoji.json,9,173641,loading,1593646
gh,gh_emoji.json,9,173641,saving,1742392
gh,gh_emoji.json,9,173641,writing,94857050
rv,agni.json,9,89267,reading,122833174
rv,agni.json,9,89267,loading,2344174
rv,agni.json,9,89267,saving,1701667
rv,agni.json,9,89267,writing,130884853
fda,recall100.json,9,2117776,reading,2725360982
fda,recall100.json,9,2117776,loading,48825469
fda,recall100.json,9,2117776,saving,23427397
fda,recall100.json,9,2117776,writing,2063854985
json.org,json_eg2.json,9,242,reading,756734
json.org,json_eg2.json,9,242,loading,89458
json.org,json_eg2.json,9,242,saving,33201
json.org,json_eg2.json,9,242,writing,647579
penn,historic-20181028.json,9,1468638,reading,1939362415
penn,historic-20181028.json,9,1468638,loading,41084601
penn,historic-20181028.json,9,1468638,saving,26668026
penn,historic-20181028.json,9,1468638,writing,1632872312
penguin,bsd.json,9,5415,reading,8422859
penguin,bsd.json,9,5415,loading,132131
penguin,bsd.json,9,5415,saving,88583
penguin,bsd.json,9,5415,writing,3450825
ncdc,ncdc_ewr_station.json,9,191,reading,514070
ncdc,ncdc_ewr_station.json,9,191,loading,55575
ncdc,ncdc_ewr_station.json,9,191,saving,16067
ncdc,ncdc_ewr_station.json,9,191,writing,580128
gh,ffs_issues.json,9,38158,reading,55110783
gh,ffs_issues.json,9,38158,loading,820717
gh,ffs_issues.json,9,38158,saving,554702
gh,ffs_issues.json,9,38158,writing,33694019
rv,animal.json,9,7051,reading,10166071
rv,animal.json,9,7051,loading,232513
rv,animal.json,9,7051,saving,176011
rv,animal.json,9,7051,writing,11789147
ncdc,ncdc_07030.json,9,111,reading,424601
ncdc,ncdc_07030.json,9,111,loading,42885
ncdc,ncdc_07030.json,9,111,saving,12739
ncdc,ncdc_07030.json,9,111,writing,378271
ncdc,ncdc_07030_stations.json,9,1476,reading,3023408
ncdc,ncdc_07030_stations.json,9,1476,loading,123419
ncdc,ncdc_07030_stations.json,9,1476,saving,65522
ncdc,ncdc_07030_stations.json,9,1476,writing,3008687
penguin,grisham.json,9,22488,reading,32620054
penguin,grisham.json,9,22488,loading,1101949
penguin,grisham.json,9,22488,saving,743459
penguin,grisham.json,9,22488,writing,47376602
gov.uk,bank-holidays.json,9,15124,reading,23968500
gov.uk,bank-holidays.json,9,15124,loading,691330
gov.uk,bank-holidays.json,9,15124,saving,578800
gov.uk,bank-holidays.json,9,15124,writing,33615951
fda,recall10.json,9,212061,reading,275551942
fda,recall10.json,9,212061,loading,4965196
fda,recall10.json,9,212061,saving,2512556
fda,recall10.json,9,212061,writing,204664116
doi,doi_smoosh.json,9,537,reading,1659589
doi,doi_smoosh.json,9,537,loading,85915
doi,doi_smoosh.json,9,537,saving,49132
doi,doi_smoosh.json,9,537,writing,1322801
json.org,json_eg5.json,9,873,reading,2020805
json.org,json_eg5.json,9,873,loading,99857
json.org,json_eg5.json,9,873,saving,106688
json.org,json_eg5.json,9,873,writing,2108760
gh,gh_licenses.json,9,2507,reading,4364666
gh,gh_licenses.json,9,2507,loading,109191
gh,gh_licenses.json,9,2507,saving,61281
gh,gh_licenses.json,9,2507,writing,3574344
fda,event100.json,9,2945177,reading,3807079496
fda,event100.json,9,2945177,loading,52050487
fda,event100.json,9,2945177,saving,28008224
fda,event100.json,9,2945177,writing,1899410781
rv,demons.json,9,194,reading,539987
rv,demons.json,9,194,loading,70314
rv,demons.json,9,194,saving,26705
rv,demons.json,9,194,writing,537446
gh,gh_events.json,9,54778,reading,76994411
gh,gh_events.json,9,54778,loading,1017342
gh,gh_events.json,9,54778,saving,669863
gh,gh_events.json,9,54778,writing,47561704
doi,doi_10.1000_1.json,9,369,reading,1437467
doi,doi_10.1000_1.json,9,369,loading,76382
doi,doi_10.1000_1.json,9,369,saving,42863
doi,doi_10.1000_1.json,9,369,writing,1084783
fda,tobacco10.json,9,6567,reading,10154554
fda,tobacco10.json,9,6567,loading,206876
fda,tobacco10.json,9,6567,saving,112501
fda,tobacco10.json,9,6567,writing,5487234
synthetic,object_null.json,9,95,reading,364170
synthetic,object_null.json,9,95,loading,41917
synthetic,object_null.json,9,95,saving,13613
synthetic,object_null.json,9,95,writing,321866
gh,ffs.json,9,5089,reading,8122436
gh,ffs.json,9,5089,loading,145186
gh,ffs.json,9,5089,saving,99334
gh,ffs.json,9,5089,writing,4894352
ncdc,ncdc_stations_big.json,9,200908,reading,268132739
ncdc,ncdc_stations_big.json,9,200908,loading,9051701
ncdc,ncdc_stations_big.json,9,200908,saving,4905392
ncdc,ncdc_stations_big.json,9,200908,writing,383118456
fda,recall.json,9,22475,reading,31190048
fda,recall.json,9,22475,loading,497904
fda,recall.json,9,22475,saving,313917
fda,recall.json,9,22475,writing,20903977
penguin,dekeijzer.json,9,446,reading,1742681
penguin,dekeijzer.json,9,446,loading,59419
penguin,dekeijzer.json,9,446,saving,26489
penguin,dekeijzer.json,9,446,writing,842133
ncdc,ncdc_datatypes.json,9,4013,reading,5921139
ncdc,ncdc_datatypes.json,9,4013,loading,184511
ncdc,ncdc_datatypes.json,9,4013,saving,95081
ncdc,ncdc_datatypes.json,9,4013,writing,5790038
fda,registrationlisting100.json,9,214459,reading,281788490
fda,registrationlisting100.json,9,214459,loading,4184842
fda,registrationlisting100.json,9,214459,saving,3380423
fda,registrationlisting100.json,9,214459,writing,245724091
synthetic,list2.json,9,25,reading,271319
synthetic,list2.json,9,25,loading,62692
synthetic,list2.json,9,25,saving,22147
synthetic,list2.json,9,25,writing,315870
synthetic,object.json,9,77,reading,361441
synthetic,object.json,9,77,loading,42480
synthetic,object.json,9,77,saving,20482
synthetic,object.json,9,77,writing,316167
penguin,linux.json,9,64401,reading,88637563
penguin,linux.json,9,64401,loading,667576
penguin,linux.json,9,64401,saving,680442
penguin,linux.json,9,64401,writing,35389365
ncdc,ncdc_locationcategories.json,9,543,reading,1678227
ncdc,ncdc_locationcategories.json,9,543,loading,101188
ncdc,ncdc_locationcategories.json,9,543,saving,47705
ncdc,ncdc_locationcategories.json,9,543,writing,1512473
ncdc,ncdc_datacategories.json,9,1075,reading,2567124
ncdc,ncdc_datacategories.json,9,1075,loading,115921
ncdc,ncdc_datacategories.json,9,1075,saving,63504
ncdc,ncdc_datacategories.json,9,1075,writing,2995714
json.org,json_eg4.json,9,3468,reading,5704031
json.org,json_eg4.json,9,3468,loading,197279
json.org,json_eg4.json,9,3468,saving,95590
json.org,json_eg4.json,9,3468,writing,3719433
fda,tobacco_products.json,9,2345,reading,4158265
fda,tobacco_products.json,9,2345,loading,107323
fda,tobacco_products.json,9,2345,saving,63260
fda,tobacco_products.json,9,2345,writing,2181324
ncdc,ncdc_locations.json,9,2808,reading,4676951
ncdc,ncdc_locations.json,9,2808,loading,168926
ncdc,ncdc_locations.json,9,2808,saving,113585
ncdc,ncdc_locations.json,9,2808,writing,6138540
ncdc,ncdc_zips.json,9,2851,reading,4900494
ncdc,ncdc_zips.json,9,2851,loading,163984
ncdc,ncdc_zips.json,9,2851,saving,114403
ncdc,ncdc_zips.json,9,2851,writing,6567290
fda,registrationlisting.json,9,3228,reading,5383807
fda,registrationlisting.json,9,3228,loading,208746
fda,registrationlisting.json,9,3228,saving,89591
fda,registrationlisting.json,9,3228,writing,3798665
fda,waterpipe.json,9,1955,reading,3633003
fda,waterpipe.json,9,1955,loading,96696
fda,waterpipe.json,9,1955,saving,49561
fda,waterpipe.json,9,1955,writing,1584209
gh,gh_apache2.json,9,12591,reading,18781367
gh,gh_apache2.json,9,12591,loading,75790
gh,gh_apache2.json,9,12591,saving,55200
gh,gh_apache2.json,9,12591,writing,3626162
json.org,json_eg3.json,9,602,reading,1744715
json.org,json_eg3.json,9,602,loading,55505
json.org,json_eg3.json,9,602,saving,30477
json.org,json_eg3.json,9,602,writing,999159
gh,kmt.json,9,4979,reading,8153944
gh,kmt.json,9,4979,loading,124443
gh,kmt.json,9,4979,saving,92146
gh,kmt.json,9,4979,writing,4060739
ncdc,ncdc_gsom_sample.json,10,2867,reading,4748646
ncdc,ncdc_gsom_sample.json,10,2867,loading,157696
ncdc,ncdc_gsom_sample.json,10,2867,saving,111168
ncdc,ncdc_gsom_sample.json,10,2867,writing,6072220
fda,registrationlisting.json,10,3228,reading,4364158
fda,registrationlisting.json,10,3228,loading,124242
fda,registrationlisting.json,10,3228,saving,77161
fda,registrationlisting.json,10,3228,writing,3218410
fda,event100.json,10,2945177,reading,3819229257
fda,event100.json,10,2945177,loading,52411184
fda,event100.json,10,2945177,saving,27309263
fda,event100.json,10,2945177,writing,1912539074
penguin,grisham.json,10,22488,reading,32747988
penguin,grisham.json,10,22488,loading,1436443
penguin,grisham.json,10,22488,saving,862497
penguin,grisham.json,10,22488,writing,46944507
fda,registrationlisting100.json,10,214459,reading,284917718
fda,registrationlisting100.json,10,214459,loading,4116089
fda,registrationlisting100.json,10,214459,saving,3119885
fda,registrationlisting100.json,10,214459,writing,215174121
gov.uk,bank-holidays.json,10,15124,reading,23016462
gov.uk,bank-holidays.json,10,15124,loading,716438
gov.uk,bank-holidays.json,10,15124,saving,479248
gov.uk,bank-holidays.json,10,15124,writing,46406462
gh,kmt.json,10,4979,reading,7887676
gh,kmt.json,10,4979,loading,125693
gh,kmt.json,10,4979,saving,78946
gh,kmt.json,10,4979,writing,4456282
penguin,bsd.json,10,5415,reading,8527149
penguin,bsd.json,10,5415,loading,134979
penguin,bsd.json,10,5415,saving,97784
penguin,bsd.json,10,5415,writing,3491497
rv,demons.json,10,194,reading,1133366
rv,demons.json,10,194,loading,68449
rv,demons.json,10,194,saving,31292
rv,demons.json,10,194,writing,536870
gh,gh_mgree_events.json,10,168832,reading,223887565
gh,gh_mgree_events.json,10,168832,loading,2587155
gh,gh_mgree_events.json,10,168832,saving,2201028
gh,gh_mgree_events.json,10,168832,writing,129079043
ncdc,ncdc_ewr_station.json,10,191,reading,1195950
ncdc,ncdc_ewr_station.json,10,191,loading,44194
ncdc,ncdc_ewr_station.json,10,191,saving,24671
ncdc,ncdc_ewr_station.json,10,191,writing,662559
fda,recall100.json,10,2117776,reading,2743493819
fda,recall100.json,10,2117776,loading,47857322
fda,recall100.json,10,2117776,saving,23438836
fda,recall100.json,10,2117776,writing,2050971332
penguin,linux.json,10,64401,reading,88878030
penguin,linux.json,10,64401,loading,795073
penguin,linux.json,10,64401,saving,707767
penguin,linux.json,10,64401,writing,36622079
gh,gh_licenses.json,10,2507,reading,4391314
gh,gh_licenses.json,10,2507,loading,108117
gh,gh_licenses.json,10,2507,saving,74825
gh,gh_licenses.json,10,2507,writing,3525282
rv,animal.json,10,7051,reading,11419941
rv,animal.json,10,7051,loading,221848
rv,animal.json,10,7051,saving,170877
rv,animal.json,10,7051,writing,10927892
ncdc,ncdc_07030.json,10,111,reading,1071756
ncdc,ncdc_07030.json,10,111,loading,43729
ncdc,ncdc_07030.json,10,111,saving,18847
ncdc,ncdc_07030.json,10,111,writing,393271
json.org,json_eg1.json,10,583,reading,1788480
json.org,json_eg1.json,10,583,loading,75087
json.org,json_eg1.json,10,583,saving,33272
json.org,json_eg1.json,10,583,writing,817411
rv,human_male.json,10,603912,reading,804851066
rv,human_male.json,10,603912,loading,14148610
rv,human_male.json,10,603912,saving,10511193
rv,human_male.json,10,603912,writing,886136242
fda,tobacco.json,10,1144,reading,2312724
fda,tobacco.json,10,1144,loading,92203
fda,tobacco.json,10,1144,saving,43084
fda,tobacco.json,10,1144,writing,985188
synthetic,list2.json,10,25,reading,282778
synthetic,list2.json,10,25,loading,63804
synthetic,list2.json,10,25,saving,21931
synthetic,list2.json,10,25,writing,309591
fda,tobacco100.json,10,63634,reading,86396866
fda,tobacco100.json,10,63634,loading,1197635
fda,tobacco100.json,10,63634,saving,708511
fda,tobacco100.json,10,63634,writing,42182006
fda,recall10.json,10,212061,reading,281263268
fda,recall10.json,10,212061,loading,4993602
fda,recall10.json,10,212061,saving,2557401
fda,recall10.json,10,212061,writing,196799528
gh,ffs_issues.json,10,38158,reading,52853084
gh,ffs_issues.json,10,38158,loading,702827
gh,ffs_issues.json,10,38158,saving,485528
gh,ffs_issues.json,10,38158,writing,32677670
fda,recall.json,10,22475,reading,31750206
fda,recall.json,10,22475,loading,601398
fda,recall.json,10,22475,saving,349386
fda,recall.json,10,22475,writing,19940926
json.org,json_eg3.json,10,602,reading,1687994
json.org,json_eg3.json,10,602,loading,60167
json.org,json_eg3.json,10,602,saving,29374
json.org,json_eg3.json,10,602,writing,1163200
doi,doi_10.1000_1.json,10,369,reading,732516
doi,doi_10.1000_1.json,10,369,loading,79387
doi,doi_10.1000_1.json,10,369,saving,45135
doi,doi_10.1000_1.json,10,369,writing,1045678
penguin,dekeijzer.json,10,446,reading,845533
penguin,dekeijzer.json,10,446,loading,40471
penguin,dekeijzer.json,10,446,saving,25381
penguin,dekeijzer.json,10,446,writing,879939
gh,gh_apache2.json,10,12591,reading,19888033
gh,gh_apache2.json,10,12591,loading,81135
gh,gh_apache2.json,10,12591,saving,50287
gh,gh_apache2.json,10,12591,writing,3930113
doi,doi_smoosh.json,10,537,reading,1674146
doi,doi_smoosh.json,10,537,loading,88359
doi,doi_smoosh.json,10,537,saving,63826
doi,doi_smoosh.json,10,537,writing,1430167
fda,tobacco10.json,10,6567,reading,10039878
fda,tobacco10.json,10,6567,loading,198039
fda,tobacco10.json,10,6567,saving,94300
fda,tobacco10.json,10,6567,writing,4450907
gh,mgree.json,10,1331,reading,2776399
gh,mgree.json,10,1331,loading,58098
gh,mgree.json,10,1331,saving,44604
gh,mgree.json,10,1331,writing,1507968
gh,ffs.json,10,5089,reading,8369692
gh,ffs.json,10,5089,loading,136805
gh,ffs.json,10,5089,saving,97336
gh,ffs.json,10,5089,writing,4892027
ncdc,ncdc_datacategories.json,10,1075,reading,2461462
ncdc,ncdc_datacategories.json,10,1075,loading,130118
ncdc,ncdc_datacategories.json,10,1075,saving,75037
ncdc,ncdc_datacategories.json,10,1075,writing,2919594
penn,historic-20181028.json,10,1468638,reading,1966034338
penn,historic-20181028.json,10,1468638,loading,38506224
penn,historic-20181028.json,10,1468638,saving,23517614
penn,historic-20181028.json,10,1468638,writing,1565301188
synthetic,obj_rename.json,10,69,reading,330973
synthetic,obj_rename.json,10,69,loading,33826
synthetic,obj_rename.json,10,69,saving,10954
synthetic,obj_rename.json,10,69,writing,326364
ncdc,ncdc_locationcategories.json,10,543,reading,1692379
ncdc,ncdc_locationcategories.json,10,543,loading,81193
ncdc,ncdc_locationcategories.json,10,543,saving,50490
ncdc,ncdc_locationcategories.json,10,543,writing,1579213
ncdc,ncdc_datatypes.json,10,4013,reading,6513498
ncdc,ncdc_datatypes.json,10,4013,loading,175621
ncdc,ncdc_datatypes.json,10,4013,saving,97454
ncdc,ncdc_datatypes.json,10,4013,writing,6450332
ncdc,ncdc_stations_big.json,10,200908,reading,270773860
ncdc,ncdc_stations_big.json,10,200908,loading,7439425
ncdc,ncdc_stations_big.json,10,200908,saving,4914055
ncdc,ncdc_stations_big.json,10,200908,writing,382434596
json.org,json_eg2.json,10,242,reading,1249642
json.org,json_eg2.json,10,242,loading,69986
json.org,json_eg2.json,10,242,saving,39082
json.org,json_eg2.json,10,242,writing,754542
json.org,json_eg4.json,10,3468,reading,5777043
json.org,json_eg4.json,10,3468,loading,139622
json.org,json_eg4.json,10,3468,saving,97287
json.org,json_eg4.json,10,3468,writing,3534523
synthetic,object_null.json,10,95,reading,1030552
synthetic,object_null.json,10,95,loading,51949
synthetic,object_null.json,10,95,saving,15247
synthetic,object_null.json,10,95,writing,349054
ncdc,ncdc_datasets.json,10,1625,reading,3289546
ncdc,ncdc_datasets.json,10,1625,loading,143698
ncdc,ncdc_datasets.json,10,1625,saving,74928
ncdc,ncdc_datasets.json,10,1625,writing,3034312
json.org,json_eg5.json,10,873,reading,2243712
json.org,json_eg5.json,10,873,loading,108226
json.org,json_eg5.json,10,873,saving,53176
json.org,json_eg5.json,10,873,writing,1932212
fda,tobacco_products.json,10,2345,reading,4168971
fda,tobacco_products.json,10,2345,loading,106095
fda,tobacco_products.json,10,2345,saving,58022
fda,tobacco_products.json,10,2345,writing,2088655
ncdc,ncdc_locations.json,10,2808,reading,4969662
ncdc,ncdc_locations.json,10,2808,loading,202028
ncdc,ncdc_locations.json,10,2808,saving,106041
ncdc,ncdc_locations.json,10,2808,writing,6208059
fda,event.json,10,1819,reading,3518880
fda,event.json,10,1819,loading,104614
fda,event.json,10,1819,saving,64668
fda,event.json,10,1819,writing,2055537
fda,waterpipe.json,10,1955,reading,3545343
fda,waterpipe.json,10,1955,loading,110664
fda,waterpipe.json,10,1955,saving,51440
fda,waterpipe.json,10,1955,writing,1664745
gh,gh_gpl3.json,10,36979,reading,52932227
gh,gh_gpl3.json,10,36979,loading,78576
gh,gh_gpl3.json,10,36979,saving,67149
gh,gh_gpl3.json,10,36979,writing,8481128
penguin,rust.json,10,161726,reading,214428696
penguin,rust.json,10,161726,loading,785086
penguin,rust.json,10,161726,saving,785840
penguin,rust.json,10,161726,writing,37347897
synthetic,object.json,10,77,reading,992230
synthetic,object.json,10,77,loading,41849
synthetic,object.json,10,77,saving,15000
synthetic,object.json,10,77,writing,291847
fda,recall50.json,10,1049501,reading,1426488498
fda,recall50.json,10,1049501,loading,24164903
fda,recall50.json,10,1049501,saving,12285584
fda,recall50.json,10,1049501,writing,1062162518
ncdc,ncdc_07030_stations.json,10,1476,reading,2423224
ncdc,ncdc_07030_stations.json,10,1476,loading,135685
ncdc,ncdc_07030_stations.json,10,1476,saving,82884
ncdc,ncdc_07030_stations.json,10,1476,writing,3234986
gh,gh_emoji.json,10,173641,reading,235126093
gh,gh_emoji.json,10,173641,loading,1564810
gh,gh_emoji.json,10,173641,saving,1648509
gh,gh_emoji.json,10,173641,writing,84145159
rv,agni.json,10,89267,reading,122632754
rv,agni.json,10,89267,loading,2271133
rv,agni.json,10,89267,saving,1801528
rv,agni.json,10,89267,writing,131414687
gh,gh_events.json,10,54778,reading,79164602
gh,gh_events.json,10,54778,loading,1023432
gh,gh_events.json,10,54778,saving,734609
gh,gh_events.json,10,54778,writing,44836703
ncdc,ncdc_zips.json,10,2851,reading,4942542
ncdc,ncdc_zips.json,10,2851,loading,185771
ncdc,ncdc_zips.json,10,2851,saving,105455
ncdc,ncdc_zips.json,10,2851,writing,6171205
gh,mgree_repos.json,10,159905,reading,214599106
gh,mgree_repos.json,10,159905,loading,2278399
gh,mgree_repos.json,10,159905,saving,2035157
gh,mgree_repos.json,10,159905,writing,111500309
