source,file,kind,direction,magnitude,run,size,activity,ns
micro,named_deep_32.json,named,deep,32,2,203,reading,317041
micro,named_deep_32.json,named,deep,32,2,203,loading,39064
micro,named_deep_32.json,named,deep,32,2,203,saving,70015
micro,named_deep_32.json,named,deep,32,2,203,writing,1567348
micro,list_wide_256.json,list,wide,256,2,1282,reading,1598067
micro,list_wide_256.json,list,wide,256,2,1282,loading,109560
micro,list_wide_256.json,list,wide,256,2,1282,saving,82203
micro,list_wide_256.json,list,wide,256,2,1282,writing,3387220
micro,list_deep_1.json,list,deep,1,2,7,reading,36422
micro,list_deep_1.json,list,deep,1,2,7,loading,54488
micro,list_deep_1.json,list,deep,1,2,7,saving,11832
micro,list_deep_1.json,list,deep,1,2,7,writing,209749
micro,list_wide_128.json,list,wide,128,2,642,reading,812387
micro,list_wide_128.json,list,wide,128,2,642,loading,81001
micro,list_wide_128.json,list,wide,128,2,642,saving,60267
micro,list_wide_128.json,list,wide,128,2,642,writing,1995561
micro,named_wide_2.json,named,wide,2,2,20,reading,66459
micro,named_wide_2.json,named,wide,2,2,20,loading,22111
micro,named_wide_2.json,named,wide,2,2,20,saving,25425
micro,named_wide_2.json,named,wide,2,2,20,writing,382724
micro,named_deep_2.json,named,deep,2,2,17,reading,62489
micro,named_deep_2.json,named,deep,2,2,17,loading,22439
micro,named_deep_2.json,named,deep,2,2,17,saving,20931
micro,named_deep_2.json,named,deep,2,2,17,writing,320256
micro,named_wide_64.json,named,wide,64,2,616,reading,818029
micro,named_wide_64.json,named,wide,64,2,616,loading,38058
micro,named_wide_64.json,named,wide,64,2,616,saving,72312
micro,named_wide_64.json,named,wide,64,2,616,writing,2481169
micro,list_wide_2.json,list,wide,2,2,12,reading,41946
micro,list_wide_2.json,list,wide,2,2,12,loading,44711
micro,list_wide_2.json,list,wide,2,2,12,saving,14517
micro,list_wide_2.json,list,wide,2,2,12,writing,267918
micro,list_wide_64.json,list,wide,64,2,322,reading,432525
micro,list_wide_64.json,list,wide,64,2,322,loading,62386
micro,list_wide_64.json,list,wide,64,2,322,saving,46932
micro,list_wide_64.json,list,wide,64,2,322,writing,1144946
micro,named_wide_256.json,named,wide,256,2,2536,reading,3438177
micro,named_wide_256.json,named,wide,256,2,2536,loading,109206
micro,named_wide_256.json,named,wide,256,2,2536,saving,248122
micro,named_wide_256.json,named,wide,256,2,2536,writing,10148887
micro,named_wide_1.json,named,wide,1,2,11,reading,72713
micro,named_wide_1.json,named,wide,1,2,11,loading,20906
micro,named_wide_1.json,named,wide,1,2,11,saving,24280
micro,named_wide_1.json,named,wide,1,2,11,writing,258316
micro,named_wide_8.json,named,wide,8,2,74,reading,135373
micro,named_wide_8.json,named,wide,8,2,74,loading,23790
micro,named_wide_8.json,named,wide,8,2,74,saving,20551
micro,named_wide_8.json,named,wide,8,2,74,writing,585118
micro,list_wide_128.json,list,wide,128,3,642,reading,809590
micro,list_wide_128.json,list,wide,128,3,642,loading,77090
micro,list_wide_128.json,list,wide,128,3,642,saving,49590
micro,list_wide_128.json,list,wide,128,3,642,writing,1950268
micro,list_deep_32.json,list,deep,32,3,69,reading,120755
micro,list_deep_32.json,list,deep,32,3,69,loading,58885
micro,list_deep_32.json,list,deep,32,3,69,saving,47122
micro,list_deep_32.json,list,deep,32,3,69,writing,632830
micro,list_wide_8.json,list,wide,8,3,42,reading,80482
micro,list_wide_8.json,list,wide,8,3,42,loading,47453
micro,list_wide_8.json,list,wide,8,3,42,saving,13584
micro,list_wide_8.json,list,wide,8,3,42,writing,325064
micro,list_wide_4.json,list,wide,4,3,22,reading,54926
micro,list_wide_4.json,list,wide,4,3,22,loading,44788
micro,list_wide_4.json,list,wide,4,3,22,saving,15674
micro,list_wide_4.json,list,wide,4,3,22,writing,346459
micro,list_wide_1.json,list,wide,1,3,7,reading,36704
micro,list_wide_1.json,list,wide,1,3,7,loading,45014
micro,list_wide_1.json,list,wide,1,3,7,saving,10204
micro,list_wide_1.json,list,wide,1,3,7,writing,303222
micro,named_deep_16.json,named,deep,16,3,101,reading,171491
micro,named_deep_16.json,named,deep,16,3,101,loading,29727
micro,named_deep_16.json,named,deep,16,3,101,saving,46272
micro,named_deep_16.json,named,deep,16,3,101,writing,917519
micro,named_wide_2.json,named,wide,2,3,20,reading,67891
micro,named_wide_2.json,named,wide,2,3,20,loading,21890
